@relation 'telco_labFour-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R4,6'

@attribute region numeric
@attribute townsize numeric
@attribute gender numeric
@attribute agecat numeric
@attribute edcat numeric
@attribute income numeric
@attribute debtinc numeric
@attribute churn numeric

@data
4,2,0,6,1,11,4.7,0
5,4,1,6,1,11,3.6,0
3,3,1,5,2,29,3.5,1
1,4,0,4,2,17,15.1,0
5,5,0,6,2,18,16.6,0
3,4,0,3,2,27,6.3,0
3,2,1,5,4,274,5.4,0
4,4,0,3,4,40,5,0
5,4,1,3,4,16,2.6,0
5,5,0,4,5,235,1.8,0
5,3,1,2,2,23,10.7,0
4,5,0,2,3,16,2.5,0
2,2,1,4,3,38,5,0
5,2,0,5,3,90,7.5,0
5,3,0,5,3,75,8.5,0
5,5,1,4,5,35,12.6,0
2,1,1,5,1,25,2.4,0
3,2,1,6,4,27,2.6,0
1,1,1,3,1,25,9,0
1,2,1,6,1,125,6.1,0
1,5,0,6,4,36,19.8,0
3,1,1,5,1,76,5.9,0
2,1,1,3,3,45,4.9,0
4,4,1,4,4,84,2.9,0
1,3,1,3,1,25,12.8,0
4,4,1,4,2,31,7.7,0
5,1,1,4,4,84,17.4,1
3,2,1,4,4,59,22.4,1
3,3,1,3,4,152,21.5,0
2,1,0,4,4,142,4,0
3,3,0,4,1,80,6.4,0
1,5,1,4,4,26,6.1,0
1,1,0,5,3,151,5.4,0
3,1,0,4,4,47,15.5,1
2,3,1,3,5,31,8.3,1
2,2,1,6,2,31,4.9,0
5,4,0,5,2,75,12.2,0
4,2,0,2,2,23,6.2,1
5,5,0,5,2,56,3.2,0
2,1,0,4,3,74,10.2,1
1,1,1,6,4,18,6.9,0
3,1,1,4,3,203,11.8,1
5,5,1,5,4,18,5.8,0
2,1,0,6,4,159,6.1,0
4,4,0,4,2,41,16,0
2,2,1,4,1,40,6.6,0
4,3,0,5,1,52,0.5,0
3,5,0,2,1,32,11.2,1
1,1,0,4,2,51,19.3,1
3,2,0,6,2,128,7.2,0
2,1,0,5,3,53,9.5,1
2,4,0,3,1,52,7.7,0
5,3,1,4,2,108,15,0
4,2,1,3,2,28,7.4,0
1,2,1,3,2,25,17.3,0
3,2,0,3,2,43,1.5,0
2,1,0,3,3,27,5.9,0
4,1,0,2,3,15,15.5,1
5,3,0,5,1,40,3.1,0
4,1,0,5,2,79,8,0
5,4,0,6,1,20,20.1,0
1,1,1,4,3,141,15.8,0
4,1,0,6,1,53,10.2,0
1,1,1,5,2,64,8.2,0
1,1,0,6,4,110,14,0
2,3,0,5,1,84,9.6,0
2,2,1,4,3,64,5.4,1
1,3,0,3,4,25,22.8,0
2,1,0,4,5,61,11.5,1
4,2,1,4,2,31,4.4,1
2,1,1,3,2,61,6.7,0
5,5,0,2,1,17,3.1,0
2,1,0,5,5,250,9.9,0
1,1,1,5,1,55,12.4,0
3,2,0,4,4,71,10.4,0
3,1,1,5,4,77,11.9,1
2,3,0,3,2,24,10.2,0
5,4,1,5,1,33,18.8,0
2,2,1,4,4,31,0.8,0
3,1,0,6,2,9,13,0
4,5,1,2,3,17,11.5,0
5,1,1,5,2,41,4.8,0
4,4,0,6,1,15,2.1,0
1,1,1,4,3,28,8.1,1
4,3,1,6,2,16,11.1,0
4,2,1,6,2,96,6.4,0
5,4,0,5,2,32,9,0
5,5,0,6,4,15,3.6,0
1,1,1,6,4,30,31.6,0
3,2,1,2,4,22,17.9,0
5,1,1,6,1,30,11.3,0
4,5,0,2,4,34,11.7,0
5,5,1,3,1,25,12.7,0
4,4,1,4,2,40,4.8,0
2,2,1,4,4,45,3.9,1
1,2,1,3,3,59,8.1,1
1,3,0,2,4,33,14.9,0
5,3,0,4,2,46,1.1,0
3,1,1,4,4,71,3.6,0
1,5,1,6,2,49,16,1
1,1,0,3,5,125,8.6,0
4,3,0,4,2,43,14.1,1
2,1,1,6,2,11,8.7,0
3,1,0,6,2,43,5.7,0
3,5,0,3,4,24,2.2,1
5,5,1,5,4,31,2.9,0
3,2,1,6,3,95,8,0
3,1,1,4,4,25,13.3,0
1,4,1,4,2,80,0.4,1
4,4,0,3,2,29,0.5,0
3,3,0,4,3,86,6.1,0
3,4,1,2,2,17,16.3,1
2,4,1,6,1,12,13.1,0
3,5,0,6,2,20,3.2,0
5,5,1,3,3,40,14.6,1
4,5,0,6,4,29,11.3,1
2,5,0,3,1,33,3.2,0
3,2,1,5,1,41,3.9,0
3,1,0,5,4,42,8.3,1
5,4,1,3,4,21,24.7,1
3,2,0,3,3,30,1.3,0
4,1,0,6,2,56,7.3,0
4,2,1,3,4,21,3.2,1
2,3,1,3,5,37,7.6,0
4,1,0,6,1,16,4.9,0
1,3,0,3,3,31,1.5,0
1,1,1,4,4,100,4.6,0
4,3,0,4,2,67,4,1
4,4,0,2,2,19,7.8,0
4,3,1,3,2,58,17.7,0
3,2,1,6,3,396,20.4,0
2,1,1,6,4,11,6.7,1
1,1,1,5,5,175,9.8,0
2,1,0,6,3,20,27.9,0
2,1,0,5,4,143,17.6,0
3,3,0,2,4,51,4.6,1
1,1,1,5,2,79,7.7,0
2,1,0,6,1,15,19.1,0
1,1,1,4,2,30,12.3,0
1,2,0,5,4,11,10.2,0
1,4,0,4,1,48,23.1,0
4,3,1,2,1,35,4.5,0
2,1,1,5,3,48,4.4,1
3,3,0,5,2,169,2,0
1,1,0,4,4,273,19.8,0
5,3,1,6,1,10,10,0
4,1,0,6,4,11,5.4,0
5,4,0,3,5,27,16.1,1
3,2,1,3,4,24,13.4,0
1,1,0,3,3,44,5.9,1
1,1,1,4,3,42,4.6,0
4,3,1,6,1,9,9.6,0
5,4,0,4,2,34,1.9,0
3,1,1,5,3,76,22.6,0
3,1,1,2,2,33,5.4,0
3,2,0,6,4,10,12.8,1
2,1,1,5,5,35,9.7,0
5,5,1,6,4,35,20,0
2,2,1,4,5,215,17.3,1
3,3,1,6,1,9,13.8,0
3,2,0,4,2,59,27.1,0
3,2,0,3,4,41,9.6,0
3,5,1,6,1,18,2,0
3,4,1,5,5,115,10.6,1
3,1,1,5,4,217,2.9,1
4,1,1,4,4,37,11.4,0
5,4,1,4,1,32,5.7,0
1,1,0,6,1,13,0.5,0
5,2,0,5,3,72,9.7,0
5,4,1,5,2,80,11,0
2,3,1,4,4,45,11.9,0
1,3,0,6,1,9,16.3,0
5,1,0,4,4,39,5.1,0
2,1,1,6,2,40,4.8,0
4,5,1,2,1,20,2.5,0
2,1,1,2,2,27,23.1,0
4,5,1,5,5,42,8.2,0
3,1,0,5,1,62,10.5,0
1,2,1,4,2,88,10.4,0
4,2,1,3,3,43,14.1,1
1,1,0,5,2,135,13.1,0
4,1,0,4,1,47,4.8,0
2,1,0,4,4,70,6.4,1
5,2,1,6,1,133,4.1,0
2,4,1,6,2,21,9.5,0
5,3,0,5,2,83,15.8,0
4,1,0,6,3,106,12.6,0
2,2,1,5,3,17,5.4,0
4,1,0,2,2,27,7.8,0
3,3,1,3,4,35,28.9,1
3,4,0,3,4,82,6.2,1
3,3,1,5,3,69,8.8,0
3,4,0,5,3,55,6.2,0
2,2,1,6,1,16,14.1,0
4,1,0,3,2,32,5.1,1
4,3,1,3,3,22,10.8,0
4,5,1,4,4,105,9.6,1
3,1,1,6,1,27,0.5,0
4,5,0,5,1,56,4,0
4,5,0,2,3,18,5,0
1,5,0,6,1,25,3.1,0
5,5,0,6,3,49,20.7,0
2,3,1,2,1,16,13.4,1
1,1,1,5,4,203,6,0
1,1,0,5,1,41,2.7,1
1,1,1,5,2,90,0.5,0
1,1,1,5,4,69,14.8,0
3,1,0,3,2,30,8.9,1
1,1,1,3,2,34,8.4,0
3,1,0,4,2,41,6.9,0
4,5,1,4,2,53,10.4,0
4,4,1,2,3,21,10.2,1
5,4,0,4,2,85,7.5,0
4,1,1,3,3,30,19.9,1
2,1,1,4,1,49,3.5,0
1,1,1,6,2,12,5.7,1
2,4,1,6,4,162,2.8,0
5,4,1,3,3,38,8.4,1
2,3,0,4,1,33,12.7,0
3,2,1,2,4,38,12.2,1
4,3,0,5,5,66,2.4,0
2,3,0,4,1,17,4.8,0
1,5,0,2,2,13,8,0
4,5,0,4,5,112,3,0
4,5,1,2,2,17,2.3,1
5,5,0,2,4,23,5.8,1
4,3,1,5,2,33,11.3,0
5,5,0,5,2,78,0.3,1
3,2,1,2,4,27,28.7,0
5,4,0,4,5,32,4.4,0
4,4,1,3,4,53,12.5,1
5,5,0,4,1,33,15.1,0
2,1,1,4,2,181,7.8,0
2,3,0,3,3,60,1.6,1
4,4,1,3,4,72,27.6,1
2,3,0,3,2,68,1.7,1
3,1,1,6,3,20,4.2,1
3,4,1,3,5,39,17.2,1
4,3,1,6,2,11,4.9,0
4,3,1,4,2,70,8.6,1
5,3,1,5,5,58,14.7,0
1,1,0,4,3,21,10.1,0
5,2,0,4,4,81,2.7,0
3,1,1,3,4,27,11.4,0
2,4,0,3,3,32,3.9,0
3,1,1,5,2,70,2.7,0
4,2,0,4,3,78,17.1,0
5,2,0,4,1,59,12.1,0
3,1,0,6,2,32,20.7,0
3,5,0,4,2,37,16,0
3,2,0,4,1,27,15.3,0
5,1,0,6,1,9,7.7,0
2,1,0,2,2,16,7.1,0
2,1,0,4,2,85,0.6,0
4,3,1,4,3,41,10.8,0
2,4,0,2,1,20,4.4,1
2,4,0,3,5,90,2.4,1
5,2,0,4,2,53,12.9,0
4,5,0,5,4,81,9.8,0
5,1,0,3,4,35,17.8,0
5,3,1,4,2,76,11.4,0
4,1,0,2,2,22,12.8,0
5,2,1,3,2,37,9.1,0
4,2,0,3,3,32,11.3,1
5,3,1,5,5,61,7.7,1
5,1,1,4,4,119,23.8,1
1,2,1,6,4,50,14.7,0
4,2,0,3,4,47,15,0
3,2,1,3,5,81,6.7,1
1,1,1,3,5,35,5.9,1
5,2,1,5,4,42,7.3,1
2,2,0,2,4,23,5.2,1
2,3,1,2,2,24,10,0
4,5,0,4,2,88,19.1,1
2,3,1,5,3,64,7.5,0
5,1,1,5,5,68,7.3,1
3,2,0,3,1,28,4.4,0
4,3,0,6,3,15,8,0
1,1,0,5,1,39,6.5,0
1,2,1,5,4,76,17.2,1
1,1,1,4,4,57,22.1,1
4,3,1,5,2,17,14.3,0
4,4,0,5,4,65,12.2,0
4,3,0,4,4,47,2.8,0
5,4,1,5,2,43,11.3,0
2,1,0,6,2,11,7,0
2,3,1,3,4,46,10.1,1
2,4,0,4,3,45,4.1,0
4,5,1,4,1,31,4.1,0
4,2,1,6,1,26,7.3,0
4,1,1,3,1,20,10,0
5,4,0,3,2,17,9.7,0
5,4,0,2,2,15,5.4,0
4,2,1,4,1,44,4.1,0
2,1,1,4,4,46,8.9,1
3,1,0,3,3,44,7,1
3,5,0,5,2,50,4,0
4,2,0,4,2,47,3.5,0
5,5,0,6,3,71,7.5,0
1,1,1,5,2,113,23,1
2,1,0,3,2,24,20.4,0
1,3,1,4,1,65,17.2,0
5,1,0,4,2,31,11.7,0
3,1,0,5,3,108,7.4,1
5,3,0,3,2,28,1.4,0
2,1,1,3,3,16,4.1,0
4,3,0,4,4,96,12.7,0
1,1,1,6,1,21,19.4,0
4,1,0,2,1,29,3.6,0
3,4,1,2,2,33,3.7,0
4,1,1,6,1,61,1.8,0
1,4,1,4,4,143,4.1,0
4,4,1,6,1,20,13.9,0
4,2,1,3,2,24,6,0
3,5,1,2,2,17,6.9,1
5,4,0,5,5,140,3.8,1
3,1,0,5,2,80,5.4,0
4,5,1,3,2,23,2.9,1
1,2,0,6,2,38,7.9,0
1,2,0,6,3,20,5.7,0
2,2,1,2,2,18,20.6,1
4,2,1,2,3,18,8.9,0
1,1,0,4,4,96,14.7,1
5,5,1,4,3,95,10.2,0
3,4,0,5,1,40,13.5,0
3,4,1,5,1,43,14.8,0
5,3,0,5,4,44,9.9,0
4,2,0,3,3,42,6.6,0
5,3,1,6,1,22,16.5,0
4,5,1,5,2,246,8.2,0
2,4,0,2,4,20,14.2,1
1,2,0,5,3,66,2.4,0
2,3,1,6,4,41,8.8,0
3,2,0,2,2,25,9,0
2,4,0,2,2,15,8.4,1
5,4,1,4,1,80,2.6,0
1,1,1,2,2,25,9.3,1
5,3,0,4,3,121,35.8,0
1,2,1,6,2,39,14.2,0
3,5,0,5,1,58,5.9,0
2,2,0,4,4,52,5.5,1
5,4,1,2,3,27,7.4,1
2,1,0,4,3,54,15.7,0
3,4,1,2,3,20,7.2,0
4,4,1,5,2,114,12.2,0
2,1,0,2,2,15,3.3,0
1,1,0,4,2,38,13.1,0
4,4,0,5,2,23,8.9,1
2,4,1,6,4,45,15.7,0
1,1,0,4,4,120,5.6,0
3,1,1,6,2,28,5.5,0
2,4,0,2,2,15,11.4,0
2,4,0,2,3,17,17.4,1
3,3,1,6,4,94,19.1,0
1,1,0,3,2,29,11.6,1
5,5,1,5,2,62,0.6,0
3,4,0,3,1,27,6.1,0
1,3,0,2,2,13,8.7,1
4,5,1,5,4,36,10.6,0
2,5,0,4,4,53,9.6,1
2,2,1,5,3,160,1.9,0
4,4,0,6,1,23,23.6,0
1,1,1,6,3,9,10,0
2,3,0,6,2,13,14.2,0
4,1,1,6,4,11,2.5,0
4,4,1,3,1,25,4.5,0
3,4,0,3,2,45,12.4,1
4,5,1,5,4,146,9.3,0
4,2,1,5,4,45,2.6,0
4,1,0,5,4,66,8.6,0
1,2,1,5,4,84,15.4,0
1,1,1,3,3,16,4.2,0
4,2,1,4,4,34,8.9,0
5,4,0,5,2,95,18.9,0
1,2,1,2,3,18,0.8,0
3,5,0,5,3,172,4,0
1,1,1,6,3,52,4.8,0
2,1,0,4,3,34,9.4,1
1,1,1,6,4,14,10.1,0
5,5,0,6,1,12,15,0
3,3,1,3,3,26,10.2,0
1,1,0,5,1,58,8.2,0
5,3,0,5,1,42,5.7,0
5,2,1,3,3,28,21.6,0
1,2,0,6,3,93,7.4,0
1,1,0,4,4,64,9.7,1
3,4,1,6,2,9,3.7,0
2,3,1,5,2,67,4,0
3,2,0,5,2,51,5.3,0
4,2,0,4,1,33,6.1,0
3,3,1,2,2,22,13.1,1
2,1,0,5,3,118,15.6,1
3,4,0,4,5,314,13.7,0
1,1,1,6,3,50,10.1,0
2,4,1,5,4,50,21.3,0
3,3,1,5,3,32,25.5,0
1,1,0,2,2,21,7.9,1
4,5,1,2,4,28,9.2,0
4,2,0,4,2,50,6.2,1
2,1,0,6,2,22,15.3,0
2,1,1,2,2,41,15.4,0
4,4,1,4,2,41,9.7,0
3,2,1,6,1,14,6.4,0
4,4,1,3,4,91,5.6,1
1,4,0,5,3,73,14.3,0
1,1,1,6,4,9,10.2,1
3,2,0,2,2,20,6.3,0
4,2,1,5,3,380,4.2,0
4,2,0,4,1,37,7.2,0
4,2,0,5,4,41,10.1,1
3,4,1,3,4,31,6,0
5,5,1,2,2,16,10.9,1
3,2,0,5,2,78,5.5,0
1,1,1,5,4,142,24.9,1
2,1,0,3,4,37,11.3,1
5,4,1,6,1,92,6.8,0
1,3,0,4,4,62,15.3,1
3,3,1,4,5,74,6.6,1
1,4,0,4,5,85,19.9,0
3,1,0,2,1,18,5.9,0
5,2,1,4,1,25,5,0
3,1,1,3,2,33,9.2,0
5,3,1,2,2,18,10.3,1
1,2,1,6,2,33,6.2,0
5,2,1,3,3,28,3.5,0
2,1,1,5,2,261,6.1,0
3,3,1,5,4,60,11.7,0
5,4,1,6,2,68,5.7,0
1,2,0,6,2,10,26.6,0
4,2,0,4,3,29,5.6,1
3,1,1,3,2,19,3.4,0
1,1,1,5,4,160,26.7,1
5,5,1,6,2,21,16.2,0
1,1,1,2,1,15,4.3,0
1,1,1,4,4,101,13.2,0
2,4,0,4,2,45,5.8,0
1,1,0,4,4,96,6.5,1
2,1,1,4,4,87,3.5,0
2,4,1,2,2,14,1.7,1
5,5,1,6,5,77,13.7,0
1,5,1,6,1,16,9.5,0
5,5,1,6,2,14,20,0
4,1,1,5,4,140,21.3,0
5,5,0,4,4,35,8.5,0
2,1,0,5,3,80,2.9,0
4,5,0,2,3,18,6.4,0
2,1,1,6,2,9,9.5,0
5,3,1,5,1,65,11.4,1
4,1,1,5,1,32,5.3,0
1,3,0,3,3,19,2.6,0
2,5,0,3,1,39,1.3,0
5,4,0,2,2,19,6,0
3,3,1,6,4,123,2.9,0
2,2,0,2,2,24,4.2,0
3,4,1,4,2,33,7,0
5,4,1,5,2,43,3.9,0
2,1,1,3,3,22,7.8,1
1,1,0,4,5,50,10.5,0
4,1,1,6,4,142,0.8,0
1,1,0,5,4,77,5,0
4,3,0,5,4,85,34.9,1
1,2,0,3,2,21,24.8,0
2,2,0,4,1,34,12.7,1
5,5,0,2,2,22,31.8,0
2,3,1,4,2,56,6.6,0
5,2,1,4,2,37,12.3,0
2,3,1,4,4,144,2.8,0
1,1,1,3,3,39,16.6,0
5,4,0,3,3,16,10.6,0
2,1,0,3,1,23,22.4,0
5,5,0,6,5,130,11.5,0
1,2,1,3,3,19,14.3,0
1,4,1,6,3,28,6.3,1
5,4,1,5,2,248,8.9,0
1,1,0,6,3,33,6.2,0
1,2,0,6,2,23,15,0
2,3,0,2,3,28,6,0
5,5,0,5,3,16,12.2,0
5,4,1,5,2,130,3.6,0
1,1,0,2,3,18,7,0
4,5,0,2,2,18,10.4,0
1,4,1,4,3,35,4.8,0
2,1,0,2,3,28,7.5,1
2,1,1,6,2,41,3,0
2,4,0,6,3,18,10.1,0
2,3,0,2,1,15,6.6,0
2,1,1,5,2,45,11.9,0
3,2,1,5,4,112,1.6,0
5,2,0,5,5,170,19.6,0
3,5,1,2,3,18,14.3,1
1,1,1,3,1,28,1.9,0
4,4,1,4,4,36,2.3,1
1,1,0,6,4,103,28,0
1,2,0,4,3,51,5.4,0
4,5,0,5,4,13,3.1,1
2,1,0,6,3,11,2.9,0
1,1,1,6,3,10,14.2,0
5,1,0,3,1,20,15.6,0
2,2,0,2,3,19,18.1,1
3,5,0,4,2,37,2.5,1
1,1,1,3,1,28,12.8,0
1,2,0,5,2,129,12.3,0
5,2,0,3,1,25,10.3,1
1,1,0,5,1,32,9.9,0
1,2,1,3,2,29,7.7,0
3,1,1,6,4,9,9.8,0
4,1,0,5,3,149,13.2,0
5,4,1,2,3,15,3.6,1
3,1,1,3,1,37,21,0
5,1,1,6,2,12,12.3,0
4,2,0,6,2,15,6.7,0
2,3,0,3,1,22,7.7,0
5,2,0,5,5,35,4.4,0
3,3,0,4,2,88,16.1,0
4,5,0,3,2,65,6.5,0
4,1,0,6,2,87,16.5,0
4,1,1,5,5,137,8.6,0
5,3,1,3,4,33,27.9,1
1,2,1,3,4,22,3.6,0
2,1,1,4,2,161,6,0
5,5,0,6,4,14,10.3,1
2,3,0,4,5,41,0.7,1
1,1,0,6,2,12,9.8,1
2,2,1,6,3,10,20.5,0
2,3,0,5,5,166,6.4,0
2,2,0,4,2,34,0.8,1
4,4,0,4,2,85,11.5,1
1,3,1,2,2,32,1.9,1
3,2,0,5,4,219,7,0
2,3,1,2,2,21,2.1,0
1,2,0,4,3,44,6,1
2,1,0,5,4,42,23.4,1
3,1,1,6,5,13,7.7,0
3,3,1,5,2,276,23,0
3,2,1,4,3,83,1.2,0
1,3,0,2,2,17,4.3,0
4,2,1,6,2,23,10.6,1
5,4,1,4,5,49,10.7,1
4,1,1,4,4,83,6.6,0
4,3,0,4,2,59,0.6,0
4,1,1,3,3,16,3.6,0
4,4,1,4,4,31,6.6,0
2,2,0,4,1,30,5,0
1,5,1,3,2,28,10.4,0
3,3,0,4,4,92,5.6,1
2,1,1,3,1,35,21,1
3,1,1,3,2,43,16.6,0
4,4,0,3,2,37,1.2,0
1,4,1,4,3,43,8.2,1
1,3,1,5,3,49,8.2,0
5,5,1,4,1,31,16,0
1,1,0,2,1,18,12.8,0
3,2,0,5,1,88,3.5,0
1,1,0,5,4,39,21.1,0
5,4,0,4,4,94,13.2,0
4,4,0,6,3,44,27.7,0
4,4,1,6,1,31,2.1,0
3,1,0,6,1,17,22.1,0
1,2,1,5,1,11,5.4,0
4,3,1,3,4,53,15.1,1
5,5,1,3,3,26,4.1,0
3,1,1,5,3,272,9.7,0
3,2,1,6,1,13,4,0
5,1,1,5,2,108,7.9,0
2,3,1,3,4,24,17.4,1
2,1,0,5,2,73,7.9,0
5,2,1,3,2,39,11.4,1
1,1,1,5,1,52,6.4,0
5,5,1,6,1,106,4.5,0
1,2,0,2,3,18,2.9,1
4,1,1,5,4,107,33.5,0
3,1,1,4,5,106,3.9,1
5,4,0,5,2,22,4.3,0
5,5,1,4,4,35,12.8,1
1,1,0,3,2,19,13.4,1
5,1,0,4,3,76,3.6,1
1,1,1,4,2,34,5.6,0
5,3,1,2,2,21,2.9,0
2,1,0,3,2,18,9.5,0
4,3,1,5,2,50,10.8,0
5,4,0,5,4,66,3.8,0
3,3,0,2,3,31,11.8,1
2,5,0,4,5,70,16.5,0
5,3,0,6,1,121,4.5,0
1,1,1,5,1,62,10,0
1,2,1,5,1,72,4.5,0
4,2,0,5,1,11,12.9,0
1,1,1,4,3,42,13.4,0
5,4,1,4,4,46,13.4,0
1,1,0,6,2,23,6.4,0
5,2,0,5,3,90,10.6,1
2,2,0,5,4,36,1.5,1
4,3,1,5,3,40,8.3,1
5,5,1,6,1,27,10.9,0
4,4,1,4,3,102,7.1,0
1,2,1,6,3,32,3.5,0
3,2,0,3,3,25,10.8,1
5,2,0,6,5,12,9.6,0
4,3,0,2,2,17,4.3,0
4,1,0,5,2,168,13.7,0
2,5,0,4,1,31,5.6,0
5,5,0,3,1,30,9.4,1
3,5,1,3,2,35,10.4,1
1,1,0,5,1,70,8.4,1
1,2,1,3,5,31,2.8,1
5,5,1,2,2,22,6.6,1
4,2,1,4,3,29,5.4,1
4,3,0,4,2,36,5,0
3,5,1,5,1,135,5.6,0
5,5,1,5,4,9,14.6,0
2,4,0,6,5,24,14.2,0
4,3,1,6,4,24,12.7,0
3,4,1,6,1,131,7.2,0
3,2,1,5,5,296,12.2,0
5,4,0,5,2,9,3,0
3,3,1,3,3,63,5.8,1
2,2,0,3,5,53,2.6,1
1,2,1,4,2,21,23.6,0
4,2,1,5,3,38,3.6,0
1,1,1,3,2,21,11.8,0
5,5,1,3,3,21,14.3,0
4,2,0,4,3,55,5.3,0
4,2,1,6,4,11,15.9,0
1,1,1,5,4,44,17.9,0
5,5,1,3,3,53,23.9,0
2,1,1,6,1,14,7.1,0
3,1,0,6,1,23,2.5,0
5,5,1,5,5,254,4.3,1
4,1,0,2,2,15,5.9,0
2,5,1,3,2,24,13.6,1
2,2,1,5,3,28,5.6,1
4,1,0,6,3,58,2.8,1
3,3,0,5,1,52,13.7,0
5,5,1,3,4,23,15,1
1,1,1,2,2,22,10.1,1
2,2,1,2,2,20,10.6,0
3,5,1,2,1,33,3.4,0
5,1,0,4,2,59,7.4,0
1,1,0,4,4,52,8,0
5,4,1,4,4,88,2.1,0
1,1,0,4,1,52,13.6,0
5,5,1,4,4,104,9.8,1
1,5,1,3,4,57,12.7,1
3,3,1,6,1,26,14.3,0
4,2,0,4,4,77,9,1
4,5,0,5,1,100,21.6,0
4,5,0,4,3,33,8.6,0
5,1,1,3,4,21,2.6,1
1,1,0,5,3,47,0.5,0
5,3,1,2,2,24,2.3,0
5,5,1,5,2,9,21.7,0
1,4,1,5,4,26,6.1,0
4,1,0,5,4,66,5.3,0
4,5,1,3,3,26,8.7,0
5,5,1,5,2,23,12.1,0
3,2,1,6,1,27,10.7,0
3,4,0,5,2,38,14.6,0
2,1,0,4,1,40,5.1,0
1,1,1,4,4,160,3.3,1
1,3,1,6,1,10,8,0
2,2,0,4,1,41,8.1,0
4,3,0,4,2,92,22.8,1
4,4,0,4,3,86,13.9,0
4,4,1,5,4,27,7.4,1
5,5,0,3,2,17,7.2,1
5,5,0,4,4,116,7.4,0
2,1,1,5,1,66,2.7,0
1,1,1,3,3,24,6.4,1
3,3,1,6,4,10,7.3,1
1,1,1,4,1,70,15.2,0
2,2,1,5,3,257,6.1,1
4,2,0,2,3,20,9.3,0
1,1,0,2,2,24,7,1
1,2,1,6,3,16,0.5,0
2,2,0,2,2,25,1.6,0
3,4,1,5,5,49,14.2,0
2,5,1,3,4,28,21.9,0
5,5,1,6,4,122,33.1,0
5,1,0,6,1,12,1.7,0
3,2,1,5,2,98,9.8,0
4,3,1,4,4,37,14,0
2,1,0,6,1,107,10.7,0
4,4,1,3,4,46,10.4,0
5,2,0,4,2,49,9.6,1
5,5,0,3,3,65,21,0
3,3,0,4,2,54,2.2,0
3,5,0,3,2,25,20.1,0
4,2,0,4,5,65,1.8,1
4,1,0,3,5,24,10.8,1
3,3,1,5,3,28,18.7,1
4,2,1,3,4,27,18.8,0
2,2,1,4,2,76,11.2,0
2,2,0,3,4,22,7.9,0
3,2,1,4,4,44,3.1,1
2,1,0,5,4,64,16.4,1
2,1,0,6,3,51,2.4,0
1,2,1,6,1,107,13.2,0
1,1,1,3,1,25,5.4,0
1,3,1,6,2,24,4.1,0
1,1,0,5,4,69,5.7,0
1,4,0,5,5,42,9.6,0
4,1,1,5,5,53,7.6,0
1,2,1,5,4,35,8.5,0
4,3,1,6,3,108,9.1,0
2,1,0,4,2,50,34.3,0
1,1,1,6,2,9,19.9,1
1,1,0,3,4,59,5.4,0
3,4,1,4,2,74,9.6,0
1,1,1,6,2,46,19.7,0
2,4,1,4,1,29,14.6,0
1,1,1,6,1,11,5.3,0
2,2,0,5,4,27,7.3,0
5,3,1,2,4,23,22.6,0
2,4,1,2,3,24,6.3,1
4,1,1,5,1,80,6.9,0
2,5,1,6,1,10,7.7,0
3,3,1,5,5,108,4.2,1
3,3,1,3,4,25,14.1,1
2,1,1,6,2,22,8.1,0
4,2,0,4,2,66,25.7,1
2,2,0,5,3,72,15.3,0
1,1,1,4,2,67,1.1,0
1,2,1,5,1,10,11.3,0
5,5,1,2,1,24,2.4,1
4,5,1,5,2,31,6.8,0
3,1,0,4,2,30,10,0
1,2,0,2,1,17,11.6,1
4,1,1,3,3,32,18.3,0
3,1,0,5,1,98,8.1,0
5,3,1,4,1,77,22.7,0
4,5,1,4,2,44,4.6,0
3,4,1,3,4,46,17.1,0
4,5,0,5,2,34,13.7,0
4,3,1,3,4,23,0.7,0
3,3,1,5,4,93,2.2,0
4,2,0,6,1,151,8,0
2,4,1,3,2,34,9.7,0
4,3,0,6,2,124,9.3,0
2,1,1,6,3,121,8.8,0
5,5,1,3,3,25,10.5,1
5,5,1,3,2,30,4.1,0
4,3,0,4,2,33,11.7,0
4,3,0,6,3,33,7.9,0
5,5,0,4,1,59,3.7,0
2,4,1,6,1,9,7.9,0
3,3,1,6,2,34,11.3,0
5,5,1,4,5,38,2.8,1
3,2,0,6,4,15,9.9,0
1,3,0,6,3,16,4.4,0
5,3,1,3,2,24,9.2,0
1,2,1,3,4,44,14.5,0
2,2,0,3,4,25,4.6,1
4,5,1,6,2,34,26,1
1,2,0,5,3,57,1.7,0
5,4,1,5,4,93,17.6,0
3,2,0,5,3,81,2.7,0
3,1,1,5,2,35,2.8,0
2,5,0,5,2,28,2,0
2,2,0,6,4,25,3.1,0
5,3,1,6,4,40,11.9,0
3,2,0,5,2,39,11.1,1
2,2,0,3,1,45,17.7,0
2,4,1,3,2,36,8.9,1
4,1,1,4,4,50,9.2,0
2,4,0,6,4,152,8.2,0
1,1,1,5,2,37,9.1,0
4,1,0,3,5,55,12.1,1
2,2,0,3,5,74,9.2,1
2,1,0,6,1,23,15.4,0
4,1,1,3,3,24,6.4,1
1,1,0,6,4,97,7.4,0
3,3,0,3,3,40,30,0
2,1,1,2,2,24,19.4,1
4,4,0,4,5,94,13.3,0
4,3,1,4,3,32,17.8,0
4,3,1,4,2,31,3.8,0
5,4,0,6,4,196,8.7,1
